"
stimulus_presentations_id","stimulus_block
","stimulus_block_name
","image_index
","image_name
","movie_frame_index
","duration
","start_time
","end_time
","start_frame
","end_frame
","is_change
","is_image_novel
","omitted
","movie_repeat
","flashes_since_change
","trials_id
","is_sham_change
","stimulus_name
","active
"
5755,3,natural_movie_one,-99,NaN,47,0.03327,4246.413196,4246.446466,254150,254151,False,<NA>,<NA>,1,954,-99,False,natural_movie_one,False
5756,3,natural_movie_one,-99,NaN,48,0.03346,4246.446466,4246.479926,254152,254153,False,<NA>,<NA>,1,955,-99,False,natural_movie_one,False
5757,3,natural_movie_one,-99,NaN,49,0.03329,4246.479926,4246.513216,254154,254155,False,<NA>,<NA>,1,956,-99,False,natural_movie_one,False
5758,3,natural_movie_one,-99,NaN,50,0.03337,4246.513216,4246.546586,254156,254157,False,<NA>,<NA>,1,957,-99,False,natural_movie_one,False
5759,3,natural_movie_one,-99,NaN,51,0.03336,4246.546586,4246.579946,254158,254159,False,<NA>,<NA>,1,958,-99,False,natural_movie_one,False
5760,3,natural_movie_one,-99,NaN,52,0.03335,4246.579946,4246.613296,254160,254161,False,<NA>,<NA>,1,959,-99,False,natural_movie_one,False
5761,3,natural_movie_one,-99,NaN,53,0.03336,4246.613296,4246.646656,254162,254163,False,<NA>,<NA>,1,960,-99,False,natural_movie_one,False
5762,3,natural_movie_one,-99,NaN,54,0.03332,4246.646656,4246.679976,254164,254165,False,<NA>,<NA>,1,961,-99,False,natural_movie_one,False
5763,3,natural_movie_one,-99,NaN,55,0.03340,4246.679976,4246.713376,254166,254167,False,<NA>,<NA>,1,962,-99,False,natural_movie_one,False
5764,3,natural_movie_one,-99,NaN,56,0.03336,4246.713376,4246.746736,254168,254169,False,<NA>,<NA>,1,963,-99,False,natural_movie_one,False
5765,3,natural_movie_one,-99,NaN,57,0.03336,4246.746736,4246.780096,254170,254171,False,<NA>,<NA>,1,964,-99,False,natural_movie_one,False
5766,3,natural_movie_one,-99,NaN,58,0.03336,4246.780096,4246.813456,254172,254173,False,<NA>,<NA>,1,965,-99,False,natural_movie_one,False
5767,3,natural_movie_one,-99,NaN,59,0.03336,4246.813456,4246.846816,254174,254175,False,<NA>,<NA>,1,966,-99,False,natural_movie_one,False
5768,3,natural_movie_one,-99,NaN,60,0.03345,4246.846816,4246.880266,254176,254177,False,<NA>,<NA>,1,967,-99,False,natural_movie_one,False
5769,3,natural_movie_one,-99,NaN,61,0.03333,4246.880266,4246.913596,254178,254179,False,<NA>,<NA>,1,968,-99,False,natural_movie_one,False
5770,3,natural_movie_one,-99,NaN,62,0.03328,4246.913596,4246.946876,254180,254181,False,<NA>,<NA>,1,969,-99,False,natural_movie_one,False
5771,3,natural_movie_one,-99,NaN,63,0.03340,4246.946876,4246.980276,254182,254183,False,<NA>,<NA>,1,970,-99,False,natural_movie_one,False
5772,3,natural_movie_one,-99,NaN,64,0.03335,4246.980276,4247.013626,254184,254185,False,<NA>,<NA>,1,971,-99,False,natural_movie_one,False
5773,3,natural_movie_one,-99,NaN,65,0.03336,4247.013626,4247.046986,254186,254187,False,<NA>,<NA>,1,972,-99,False,natural_movie_one,False
5774,3,natural_movie_one,-99,NaN,66,0.03336,4247.046986,4247.080346,254188,254189,False,<NA>,<NA>,1,973,-99,False,natural_movie_one,False
5775,3,natural_movie_one,-99,NaN,67,0.03335,4247.080346,4247.113696,254190,254191,False,<NA>,<NA>,1,974,-99,False,natural_movie_one,False
5776,3,natural_movie_one,-99,NaN,68,0.03336,4247.113696,4247.147056,254192,254193,False,<NA>,<NA>,1,975,-99,False,natural_movie_one,False
5777,3,natural_movie_one,-99,NaN,69,0.03336,4247.147056,4247.180416,254194,254195,False,<NA>,<NA>,1,976,-99,False,natural_movie_one,False
5778,3,natural_movie_one,-99,NaN,70,0.03335,4247.180416,4247.213766,254196,254197,False,<NA>,<NA>,1,977,-99,False,natural_movie_one,False
5779,3,natural_movie_one,-99,NaN,71,0.03338,4247.213766,4247.247146,254198,254199,False,<NA>,<NA>,1,978,-99,False,natural_movie_one,False
5780,3,natural_movie_one,-99,NaN,72,0.03335,4247.247146,4247.280496,254200,254201,False,<NA>,<NA>,1,979,-99,False,natural_movie_one,False
5781,3,natural_movie_one,-99,NaN,73,0.03336,4247.280496,4247.313856,254202,254203,False,<NA>,<NA>,1,980,-99,False,natural_movie_one,False
5782,3,natural_movie_one,-99,NaN,74,0.03337,4247.313856,4247.347226,254204,254205,False,<NA>,<NA>,1,981,-99,False,natural_movie_one,False
5783,3,natural_movie_one,-99,NaN,75,0.03332,4247.347226,4247.380546,254206,254207,False,<NA>,<NA>,1,982,-99,False,natural_movie_one,False
5784,3,natural_movie_one,-99,NaN,76,0.03346,4247.380546,4247.414006,254208,254209,False,<NA>,<NA>,1,983,-99,False,natural_movie_one,False
5785,3,natural_movie_one,-99,NaN,77,0.03327,4247.414006,4247.447276,254210,254211,False,<NA>,<NA>,1,984,-99,False,natural_movie_one,False
5786,3,natural_movie_one,-99,NaN,78,0.03338,4247.447276,4247.480656,254212,254213,False,<NA>,<NA>,1,985,-99,False,natural_movie_one,False
5787,3,natural_movie_one,-99,NaN,79,0.03336,4247.480656,4247.514016,254214,254215,False,<NA>,<NA>,1,986,-99,False,natural_movie_one,False
5788,3,natural_movie_one,-99,NaN,80,0.03336,4247.514016,4247.547376,254216,254217,False,<NA>,<NA>,1,987,-99,False,natural_movie_one,False
5789,3,natural_movie_one,-99,NaN,81,0.03336,4247.547376,4247.580736,254218,254219,False,<NA>,<NA>,1,988,-99,False,natural_movie_one,False
5790,3,natural_movie_one,-99,NaN,82,0.03337,4247.580736,4247.614106,254220,254221,False,<NA>,<NA>,1,989,-99,False,natural_movie_one,False
5791,3,natural_movie_one,-99,NaN,83,0.03343,4247.614106,4247.647536,254222,254223,False,<NA>,<NA>,1,990,-99,False,natural_movie_one,False
5792,3,natural_movie_one,-99,NaN,84,0.03336,4247.647536,4247.680896,254224,254225,False,<NA>,<NA>,1,991,-99,False,natural_movie_one,False
5793,3,natural_movie_one,-99,NaN,85,0.03331,4247.680896,4247.714206,254226,254227,False,<NA>,<NA>,1,992,-99,False,natural_movie_one,False
5794,3,natural_movie_one,-99,NaN,86,0.03332,4247.714206,4247.747526,254228,254229,False,<NA>,<NA>,1,993,-99,False,natural_movie_one,False
5795,3,natural_movie_one,-99,NaN,87,0.03339,4247.747526,4247.780916,254230,254231,False,<NA>,<NA>,1,994,-99,False,natural_movie_one,False
5796,3,natural_movie_one,-99,NaN,88,0.03337,4247.780916,4247.814286,254232,254233,False,<NA>,<NA>,1,995,-99,False,natural_movie_one,False
5797,3,natural_movie_one,-99,NaN,89,0.03336,4247.814286,4247.847646,254234,254235,False,<NA>,<NA>,1,996,-99,False,natural_movie_one,False
5798,3,natural_movie_one,-99,NaN,90,0.03344,4247.847646,4247.881086,254236,254237,False,<NA>,<NA>,1,997,-99,False,natural_movie_one,False
5799,3,natural_movie_one,-99,NaN,91,0.03330,4247.881086,4247.914386,254238,254239,False,<NA>,<NA>,1,998,-99,False,natural_movie_one,False
5800,3,natural_movie_one,-99,NaN,92,0.03333,4247.914386,4247.947716,254240,254241,False,<NA>,<NA>,1,999,-99,False,natural_movie_one,False
5801,3,natural_movie_one,-99,NaN,93,0.03338,4247.947716,4247.981096,254242,254243,False,<NA>,<NA>,1,1000,-99,False,natural_movie_one,False
5802,3,natural_movie_one,-99,NaN,94,0.03335,4247.981096,4248.014446,254244,254245,False,<NA>,<NA>,1,1001,-99,False,natural_movie_one,False
5803,3,natural_movie_one,-99,NaN,95,0.03333,4248.014446,4248.047776,254246,254247,False,<NA>,<NA>,1,1002,-99,False,natural_movie_one,False
5804,3,natural_movie_one,-99,NaN,96,0.03340,4248.047776,4248.081176,254248,254249,False,<NA>,<NA>,1,1003,-99,False,natural_movie_one,False
5805,3,natural_movie_one,-99,NaN,97,0.03332,4248.081176,4248.114496,254250,254251,False,<NA>,<NA>,1,1004,-99,False,natural_movie_one,False
5806,3,natural_movie_one,-99,NaN,98,0.03340,4248.114496,4248.147896,254252,254253,False,<NA>,<NA>,1,1005,-99,False,natural_movie_one,False
5807,3,natural_movie_one,-99,NaN,99,0.03342,4248.147896,4248.181316,254254,254255,False,<NA>,<NA>,1,1006,-99,False,natural_movie_one,False
5808,3,natural_movie_one,-99,NaN,100,0.03331,4248.181316,4248.214626,254256,254257,False,<NA>,<NA>,1,1007,-99,False,natural_movie_one,False
5809,3,natural_movie_one,-99,NaN,101,0.03340,4248.214626,4248.248026,254258,254259,False,<NA>,<NA>,1,1008,-99,False,natural_movie_one,False
5810,3,natural_movie_one,-99,NaN,102,0.03332,4248.248026,4248.281346,254260,254261,False,<NA>,<NA>,1,1009,-99,False,natural_movie_one,False
5811,3,natural_movie_one,-99,NaN,103,0.03333,4248.281346,4248.314676,254262,254263,False,<NA>,<NA>,1,1010,-99,False,natural_movie_one,False
5812,3,natural_movie_one,-99,NaN,104,0.03339,4248.314676,4248.348066,254264,254265,False,<NA>,<NA>,1,1011,-99,False,natural_movie_one,False
5813,3,natural_movie_one,-99,NaN,105,0.03336,4248.348066,4248.381426,254266,254267,False,<NA>,<NA>,1,1012,-99,False,natural_movie_one,False
5814,3,natural_movie_one,-99,NaN,106,0.03335,4248.381426,4248.414776,254268,254269,False,<NA>,<NA>,1,1013,-99,False,natural_movie_one,False
5815,3,natural_movie_one,-99,NaN,107,0.03337,4248.414776,4248.448146,254270,254271,False,<NA>,<NA>,1,1014,-99,False,natural_movie_one,False
5816,3,natural_movie_one,-99,NaN,108,0.03339,4248.448146,4248.481536,254272,254273,False,<NA>,<NA>,1,1015,-99,False,natural_movie_one,False
5817,3,natural_movie_one,-99,NaN,109,0.03333,4248.481536,4248.514866,254274,254275,False,<NA>,<NA>,1,1016,-99,False,natural_movie_one,False
5818,3,natural_movie_one,-99,NaN,110,0.03342,4248.514866,4248.548286,254276,254277,False,<NA>,<NA>,1,1017,-99,False,natural_movie_one,False
5819,3,natural_movie_one,-99,NaN,111,0.03332,4248.548286,4248.581606,254278,254279,False,<NA>,<NA>,1,1018,-99,False,natural_movie_one,False
5820,3,natural_movie_one,-99,NaN,112,0.03335,4248.581606,4248.614956,254280,254281,False,<NA>,<NA>,1,1019,-99,False,natural_movie_one,False
5821,3,natural_movie_one,-99,NaN,113,0.03342,4248.614956,4248.648376,254282,254283,False,<NA>,<NA>,1,1020,-99,False,natural_movie_one,False
5822,3,natural_movie_one,-99,NaN,114,0.03335,4248.648376,4248.681726,254284,254285,False,<NA>,<NA>,1,1021,-99,False,natural_movie_one,False
5823,3,natural_movie_one,-99,NaN,115,0.03335,4248.681726,4248.715076,254286,254287,False,<NA>,<NA>,1,1022,-99,False,natural_movie_one,False
5824,3,natural_movie_one,-99,NaN,116,0.03333,4248.715076,4248.748406,254288,254289,False,<NA>,<NA>,1,1023,-99,False,natural_movie_one,False
5825,3,natural_movie_one,-99,NaN,117,0.03340,4248.748406,4248.781806,254290,254291,False,<NA>,<NA>,1,1024,-99,False,natural_movie_one,False
5826,3,natural_movie_one,-99,NaN,118,0.03336,4248.781806,4248.815166,254292,254293,False,<NA>,<NA>,1,1025,-99,False,natural_movie_one,False
5827,3,natural_movie_one,-99,NaN,119,0.03337,4248.815166,4248.848536,254294,254295,False,<NA>,<NA>,1,1026,-99,False,natural_movie_one,False
5828,3,natural_movie_one,-99,NaN,120,0.03332,4248.848536,4248.881856,254296,254297,False,<NA>,<NA>,1,1027,-99,False,natural_movie_one,False
5829,3,natural_movie_one,-99,NaN,121,0.03335,4248.881856,4248.915206,254298,254299,False,<NA>,<NA>,1,1028,-99,False,natural_movie_one,False
5830,3,natural_movie_one,-99,NaN,122,0.03336,4248.915206,4248.948566,254300,254301,False,<NA>,<NA>,1,1029,-99,False,natural_movie_one,False
5831,3,natural_movie_one,-99,NaN,123,0.03335,4248.948566,4248.981916,254302,254303,False,<NA>,<NA>,1,1030,-99,False,natural_movie_one,False
5832,3,natural_movie_one,-99,NaN,124,0.03335,4248.981916,4249.015266,254304,254305,False,<NA>,<NA>,1,1031,-99,False,natural_movie_one,False
5833,3,natural_movie_one,-99,NaN,125,0.03337,4249.015266,4249.048636,254306,254307,False,<NA>,<NA>,1,1032,-99,False,natural_movie_one,False
5834,3,natural_movie_one,-99,NaN,126,0.03335,4249.048636,4249.081986,254308,254309,False,<NA>,<NA>,1,1033,-99,False,natural_movie_one,False
5835,3,natural_movie_one,-99,NaN,127,0.03335,4249.081986,4249.115336,254310,254311,False,<NA>,<NA>,1,1034,-99,False,natural_movie_one,False
5836,3,natural_movie_one,-99,NaN,128,0.03343,4249.115336,4249.148766,254312,254313,False,<NA>,<NA>,1,1035,-99,False,natural_movie_one,False
5837,3,natural_movie_one,-99,NaN,129,0.03333,4249.148766,4249.182096,254314,254315,False,<NA>,<NA>,1,1036,-99,False,natural_movie_one,False
5838,3,natural_movie_one,-99,NaN,130,0.03335,4249.182096,4249.215446,254316,254317,False,<NA>,<NA>,1,1037,-99,False,natural_movie_one,False
5839,3,natural_movie_one,-99,NaN,131,0.03337,4249.215446,4249.248816,254318,254319,False,<NA>,<NA>,1,1038,-99,False,natural_movie_one,False
5840,3,natural_movie_one,-99,NaN,132,0.03334,4249.248816,4249.282156,254320,254321,False,<NA>,<NA>,1,1039,-99,False,natural_movie_one,False
5841,3,natural_movie_one,-99,NaN,133,0.03336,4249.282156,4249.315516,254322,254323,False,<NA>,<NA>,1,1040,-99,False,natural_movie_one,False
5842,3,natural_movie_one,-99,NaN,134,0.03344,4249.315516,4249.348956,254324,254325,False,<NA>,<NA>,1,1041,-99,False,natural_movie_one,False
5843,3,natural_movie_one,-99,NaN,135,0.03349,4249.348956,4249.382446,254326,254327,False,<NA>,<NA>,1,1042,-99,False,natural_movie_one,False
5844,3,natural_movie_one,-99,NaN,136,0.03325,4249.382446,4249.415696,254328,254329,False,<NA>,<NA>,1,1043,-99,False,natural_movie_one,False
5845,3,natural_movie_one,-99,NaN,137,0.03333,4249.415696,4249.449026,254330,254331,False,<NA>,<NA>,1,1044,-99,False,natural_movie_one,False
5846,3,natural_movie_one,-99,NaN,138,0.03332,4249.449026,4249.482346,254332,254333,False,<NA>,<NA>,1,1045,-99,False,natural_movie_one,False
5847,3,natural_movie_one,-99,NaN,139,0.03337,4249.482346,4249.515716,254334,254335,False,<NA>,<NA>,1,1046,-99,False,natural_movie_one,False
5848,3,natural_movie_one,-99,NaN,140,0.03334,4249.515716,4249.549056,254336,254337,False,<NA>,<NA>,1,1047,-99,False,natural_movie_one,False
5849,3,natural_movie_one,-99,NaN,141,0.03336,4249.549056,4249.582416,254338,254339,False,<NA>,<NA>,1,1048,-99,False,natural_movie_one,False
5850,3,natural_movie_one,-99,NaN,142,0.03334,4249.582416,4249.615756,254340,254341,False,<NA>,<NA>,1,1049,-99,False,natural_movie_one,False
5851,3,natural_movie_one,-99,NaN,143,0.03336,4249.615756,4249.649116,254342,254343,False,<NA>,<NA>,1,1050,-99,False,natural_movie_one,False
5852,3,natural_movie_one,-99,NaN,144,0.03345,4249.649116,4249.682566,254344,254345,False,<NA>,<NA>,1,1051,-99,False,natural_movie_one,False
5853,3,natural_movie_one,-99,NaN,145,0.03327,4249.682566,4249.715836,254346,254347,False,<NA>,<NA>,1,1052,-99,False,natural_movie_one,False
5854,3,natural_movie_one,-99,NaN,146,0.03336,4249.715836,4249.749196,254348,254349,False,<NA>,<NA>,1,1053,-99,False,natural_movie_one,False
5855,3,natural_movie_one,-99,NaN,147,0.03332,4249.749196,4249.782516,254350,254351,False,<NA>,<NA>,1,1054,-99,False,natural_movie_one,False
5856,3,natural_movie_one,-99,NaN,148,0.03340,4249.782516,4249.815916,254352,254353,False,<NA>,<NA>,1,1055,-99,False,natural_movie_one,False
5857,3,natural_movie_one,-99,NaN,149,0.03335,4249.815916,4249.849266,254354,254355,False,<NA>,<NA>,1,1056,-99,False,natural_movie_one,False
5858,3,natural_movie_one,-99,NaN,150,0.03334,4249.849266,4249.882606,254356,254357,False,<NA>,<NA>,1,1057,-99,False,natural_movie_one,False
5859,3,natural_movie_one,-99,NaN,151,0.03338,4249.882606,4249.915986,254358,254359,False,<NA>,<NA>,1,1058,-99,False,natural_movie_one,False
5860,3,natural_movie_one,-99,NaN,152,0.03336,4249.915986,4249.949346,254360,254361,False,<NA>,<NA>,1,1059,-99,False,natural_movie_one,False
5861,3,natural_movie_one,-99,NaN,153,0.03333,4249.949346,4249.982676,254362,254363,False,<NA>,<NA>,1,1060,-99,False,natural_movie_one,False
5862,3,natural_movie_one,-99,NaN,154,0.03339,4249.982676,4250.016066,254364,254365,False,<NA>,<NA>,1,1061,-99,False,natural_movie_one,False
5863,3,natural_movie_one,-99,NaN,155,0.03336,4250.016066,4250.049426,254366,254367,False,<NA>,<NA>,1,1062,-99,False,natural_movie_one,False
5864,3,natural_movie_one,-99,NaN,156,0.03333,4250.049426,4250.082756,254368,254369,False,<NA>,<NA>,1,1063,-99,False,natural_movie_one,False
5865,3,natural_movie_one,-99,NaN,157,0.03340,4250.082756,4250.116156,254370,254371,False,<NA>,<NA>,1,1064,-99,False,natural_movie_one,False
5866,3,natural_movie_one,-99,NaN,158,0.03336,4250.116156,4250.149516,254372,254373,False,<NA>,<NA>,1,1065,-99,False,natural_movie_one,False
5867,3,natural_movie_one,-99,NaN,159,0.03342,4250.149516,4250.182936,254374,254375,False,<NA>,<NA>,1,1066,-99,False,natural_movie_one,False
5868,3,natural_movie_one,-99,NaN,160,0.03333,4250.182936,4250.216266,254376,254377,False,<NA>,<NA>,1,1067,-99,False,natural_movie_one,False
5869,3,natural_movie_one,-99,NaN,161,0.03336,4250.216266,4250.249626,254378,254379,False,<NA>,<NA>,1,1068,-99,False,natural_movie_one,False
5870,3,natural_movie_one,-99,NaN,162,0.03334,4250.249626,4250.282966,254380,254381,False,<NA>,<NA>,1,1069,-99,False,natural_movie_one,False
5871,3,natural_movie_one,-99,NaN,163,0.03336,4250.282966,4250.316326,254382,254383,False,<NA>,<NA>,1,1070,-99,False,natural_movie_one,False
5872,3,natural_movie_one,-99,NaN,164,0.03335,4250.316326,4250.349676,254384,254385,False,<NA>,<NA>,1,1071,-99,False,natural_movie_one,False
5873,3,natural_movie_one,-99,NaN,165,0.03343,4250.349676,4250.383106,254386,254387,False,<NA>,<NA>,1,1072,-99,False,natural_movie_one,False
5874,3,natural_movie_one,-99,NaN,166,0.03330,4250.383106,4250.416406,254388,254389,False,<NA>,<NA>,1,1073,-99,False,natural_movie_one,False
5875,3,natural_movie_one,-99,NaN,167,0.03344,4250.416406,4250.449846,254390,254391,False,<NA>,<NA>,1,1074,-99,False,natural_movie_one,False
5876,3,natural_movie_one,-99,NaN,168,0.03330,4250.449846,4250.483146,254392,254393,False,<NA>,<NA>,1,1075,-99,False,natural_movie_one,False
5877,3,natural_movie_one,-99,NaN,169,0.03336,4250.483146,4250.516506,254394,254395,False,<NA>,<NA>,1,1076,-99,False,natural_movie_one,False
5878,3,natural_movie_one,-99,NaN,170,0.03332,4250.516506,4250.549826,254396,254397,False,<NA>,<NA>,1,1077,-99,False,natural_movie_one,False
5879,3,natural_movie_one,-99,NaN,171,0.03337,4250.549826,4250.583196,254398,254399,False,<NA>,<NA>,1,1078,-99,False,natural_movie_one,False
5880,3,natural_movie_one,-99,NaN,172,0.03340,4250.583196,4250.616596,254400,254401,False,<NA>,<NA>,1,1079,-99,False,natural_movie_one,False
5881,3,natural_movie_one,-99,NaN,173,0.03336,4250.616596,4250.649956,254402,254403,False,<NA>,<NA>,1,1080,-99,False,natural_movie_one,False
5882,3,natural_movie_one,-99,NaN,174,0.03334,4250.649956,4250.683296,254404,254405,False,<NA>,<NA>,1,1081,-99,False,natural_movie_one,False
5883,3,natural_movie_one,-99,NaN,175,0.03335,4250.683296,4250.716646,254406,254407,False,<NA>,<NA>,1,1082,-99,False,natural_movie_one,False
5884,3,natural_movie_one,-99,NaN,176,0.03337,4250.716646,4250.750016,254408,254409,False,<NA>,<NA>,1,1083,-99,False,natural_movie_one,False
5885,3,natural_movie_one,-99,NaN,177,0.03342,4250.750016,4250.783436,254410,254411,False,<NA>,<NA>,1,1084,-99,False,natural_movie_one,False
5886,3,natural_movie_one,-99,NaN,178,0.03332,4250.783436,4250.816756,254412,254413,False,<NA>,<NA>,1,1085,-99,False,natural_movie_one,False
5887,3,natural_movie_one,-99,NaN,179,0.03334,4250.816756,4250.850096,254414,254415,False,<NA>,<NA>,1,1086,-99,False,natural_movie_one,False
5888,3,natural_movie_one,-99,NaN,180,0.03337,4250.850096,4250.883466,254416,254417,False,<NA>,<NA>,1,1087,-99,False,natural_movie_one,False
5889,3,natural_movie_one,-99,NaN,181,0.03333,4250.883466,4250.916796,254418,254419,False,<NA>,<NA>,1,1088,-99,False,natural_movie_one,False
5890,3,natural_movie_one,-99,NaN,182,0.03338,4250.916796,4250.950176,254420,254421,False,<NA>,<NA>,1,1089,-99,False,natural_movie_one,False
5891,3,natural_movie_one,-99,NaN,183,0.03338,4250.950176,4250.983556,254422,254423,False,<NA>,<NA>,1,1090,-99,False,natural_movie_one,False
5892,3,natural_movie_one,-99,NaN,184,0.03334,4250.983556,4251.016896,254424,254425,False,<NA>,<NA>,1,1091,-99,False,natural_movie_one,False
5893,3,natural_movie_one,-99,NaN,185,0.03336,4251.016896,4251.050256,254426,254427,False,<NA>,<NA>,1,1092,-99,False,natural_movie_one,False
5894,3,natural_movie_one,-99,NaN,186,0.03336,4251.050256,4251.083616,254428,254429,False,<NA>,<NA>,1,1093,-99,False,natural_movie_one,False
5895,3,natural_movie_one,-99,NaN,187,0.03336,4251.083616,4251.116976,254430,254431,False,<NA>,<NA>,1,1094,-99,False,natural_movie_one,False
5896,3,natural_movie_one,-99,NaN,188,0.03336,4251.116976,4251.150336,254432,254433,False,<NA>,<NA>,1,1095,-99,False,natural_movie_one,False
5897,3,natural_movie_one,-99,NaN,189,0.03336,4251.150336,4251.183696,254434,254435,False,<NA>,<NA>,1,1096,-99,False,natural_movie_one,False
5898,3,natural_movie_one,-99,NaN,190,0.03336,4251.183696,4251.217056,254436,254437,False,<NA>,<NA>,1,1097,-99,False,natural_movie_one,False
5899,3,natural_movie_one,-99,NaN,191,0.03335,4251.217056,4251.250406,254438,254439,False,<NA>,<NA>,1,1098,-99,False,natural_movie_one,False
5900,3,natural_movie_one,-99,NaN,192,0.03336,4251.250406,4251.283766,254440,254441,False,<NA>,<NA>,1,1099,-99,False,natural_movie_one,False
5901,3,natural_movie_one,-99,NaN,193,0.03336,4251.283766,4251.317126,254442,254443,False,<NA>,<NA>,1,1100,-99,False,natural_movie_one,False
5902,3,natural_movie_one,-99,NaN,194,0.03336,4251.317126,4251.350486,254444,254445,False,<NA>,<NA>,1,1101,-99,False,natural_movie_one,False
5903,3,natural_movie_one,-99,NaN,195,0.03332,4251.350486,4251.383806,254446,254447,False,<NA>,<NA>,1,1102,-99,False,natural_movie_one,False
5904,3,natural_movie_one,-99,NaN,196,0.03340,4251.383806,4251.417206,254448,254449,False,<NA>,<NA>,1,1103,-99,False,natural_movie_one,False
5905,3,natural_movie_one,-99,NaN,197,0.03336,4251.417206,4251.450566,254450,254451,False,<NA>,<NA>,1,1104,-99,False,natural_movie_one,False
5906,3,natural_movie_one,-99,NaN,198,0.03336,4251.450566,4251.483926,254452,254453,False,<NA>,<NA>,1,1105,-99,False,natural_movie_one,False
5907,3,natural_movie_one,-99,NaN,199,0.03337,4251.483926,4251.517296,254454,254455,False,<NA>,<NA>,1,1106,-99,False,natural_movie_one,False
5908,3,natural_movie_one,-99,NaN,200,0.03335,4251.517296,4251.550646,254456,254457,False,<NA>,<NA>,1,1107,-99,False,natural_movie_one,False
5909,3,natural_movie_one,-99,NaN,201,0.03344,4251.550646,4251.584086,254458,254459,False,<NA>,<NA>,1,1108,-99,False,natural_movie_one,False
5910,3,natural_movie_one,-99,NaN,202,0.03342,4251.584086,4251.617506,254460,254461,False,<NA>,<NA>,1,1109,-99,False,natural_movie_one,False
5911,3,natural_movie_one,-99,NaN,203,0.03326,4251.617506,4251.650766,254462,254463,False,<NA>,<NA>,1,1110,-99,False,natural_movie_one,False
5912,3,natural_movie_one,-99,NaN,204,0.03341,4251.650766,4251.684176,254464,254465,False,<NA>,<NA>,1,1111,-99,False,natural_movie_one,False
5913,3,natural_movie_one,-99,NaN,205,0.03338,4251.684176,4251.717556,254466,254467,False,<NA>,<NA>,1,1112,-99,False,natural_movie_one,False
5914,3,natural_movie_one,-99,NaN,206,0.03327,4251.717556,4251.750826,254468,254469,False,<NA>,<NA>,1,1113,-99,False,natural_movie_one,False
5915,3,natural_movie_one,-99,NaN,207,0.03345,4251.750826,4251.784276,254470,254471,False,<NA>,<NA>,1,1114,-99,False,natural_movie_one,False
5916,3,natural_movie_one,-99,NaN,208,0.03328,4251.784276,4251.817556,254472,254473,False,<NA>,<NA>,1,1115,-99,False,natural_movie_one,False
5917,3,natural_movie_one,-99,NaN,209,0.03343,4251.817556,4251.850986,254474,254475,False,<NA>,<NA>,1,1116,-99,False,natural_movie_one,False
5918,3,natural_movie_one,-99,NaN,210,0.03330,4251.850986,4251.884286,254476,254477,False,<NA>,<NA>,1,1117,-99,False,natural_movie_one,False
5919,3,natural_movie_one,-99,NaN,211,0.03339,4251.884286,4251.917676,254478,254479,False,<NA>,<NA>,1,1118,-99,False,natural_movie_one,False
5920,3,natural_movie_one,-99,NaN,212,0.03332,4251.917676,4251.950996,254480,254481,False,<NA>,<NA>,1,1119,-99,False,natural_movie_one,False
5921,3,natural_movie_one,-99,NaN,213,0.03336,4251.950996,4251.984356,254482,254483,False,<NA>,<NA>,1,1120,-99,False,natural_movie_one,False
5922,3,natural_movie_one,-99,NaN,214,0.03335,4251.984356,4252.017706,254484,254485,False,<NA>,<NA>,1,1121,-99,False,natural_movie_one,False
5923,3,natural_movie_one,-99,NaN,215,0.03337,4252.017706,4252.051076,254486,254487,False,<NA>,<NA>,1,1122,-99,False,natural_movie_one,False
5924,3,natural_movie_one,-99,NaN,216,0.03332,4252.051076,4252.084396,254488,254489,False,<NA>,<NA>,1,1123,-99,False,natural_movie_one,False
5925,3,natural_movie_one,-99,NaN,217,0.03337,4252.084396,4252.117766,254490,254491,False,<NA>,<NA>,1,1124,-99,False,natural_movie_one,False
5926,3,natural_movie_one,-99,NaN,218,0.03339,4252.117766,4252.151156,254492,254493,False,<NA>,<NA>,1,1125,-99,False,natural_movie_one,False
5927,3,natural_movie_one,-99,NaN,219,0.03332,4252.151156,4252.184476,254494,254495,False,<NA>,<NA>,1,1126,-99,False,natural_movie_one,False
5928,3,natural_movie_one,-99,NaN,220,0.03337,4252.184476,4252.217846,254496,254497,False,<NA>,<NA>,1,1127,-99,False,natural_movie_one,False
5929,3,natural_movie_one,-99,NaN,221,0.03340,4252.217846,4252.251246,254498,254499,False,<NA>,<NA>,1,1128,-99,False,natural_movie_one,False
5930,3,natural_movie_one,-99,NaN,222,0.03334,4252.251246,4252.284586,254500,254501,False,<NA>,<NA>,1,1129,-99,False,natural_movie_one,False
5931,3,natural_movie_one,-99,NaN,223,0.03338,4252.284586,4252.317966,254502,254503,False,<NA>,<NA>,1,1130,-99,False,natural_movie_one,False
5932,3,natural_movie_one,-99,NaN,224,0.03335,4252.317966,4252.351316,254504,254505,False,<NA>,<NA>,1,1131,-99,False,natural_movie_one,False
5933,3,natural_movie_one,-99,NaN,225,0.03337,4252.351316,4252.384686,254506,254507,False,<NA>,<NA>,1,1132,-99,False,natural_movie_one,False
5934,3,natural_movie_one,-99,NaN,226,0.03343,4252.384686,4252.418116,254508,254509,False,<NA>,<NA>,1,1133,-99,False,natural_movie_one,False
