timestamps,cell_specimen_id,dff,session_type,behavior_session_id,cre_line,pupil_area,speed
311.59,1086491370,0.089,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11775.1,0.131
311.622,1086491370,0.121,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11899.91,0.22
311.655,1086491370,0.232,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11788.287,0.225
311.687,1086491370,0.228,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11730.514,0.134
311.719,1086491370,0.168,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11717.691,-0
311.752,1086491370,0.191,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11799.075,-0.108
311.784,1086491370,0.037,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11840.875,-0.149
311.816,1086491370,0.07,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11760.002,-0.12
311.848,1086491370,0.1,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11861.382,-0.04
311.881,1086491370,0.053,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11727.232,0.053
311.913,1086491370,-0.031,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11805.434,0.116
311.945,1086491370,-0.038,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11928.748,0.127
311.978,1086491370,0.029,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11947.063,0.103
312.01,1086491370,-0.027,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11607.236,0.074
312.042,1086491370,0.051,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11664.773,0.041
312.075,1086491370,-0.02,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11580.048,-0
312.107,1086491370,0.003,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11629.118,-0.042
312.139,1086491370,0.044,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11661.375,-0.072
312.171,1086491370,-0.039,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11691.315,-0.076
312.204,1086491370,-0.072,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11742.984,-0.052
312.236,1086491370,-0.099,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11770.941,-0.019
312.268,1086491370,0.003,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11697.174,0.006
312.301,1086491370,0.003,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11587.68,0.03
312.333,1086491370,0.036,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11576.951,0.044
312.365,1086491370,0.03,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11644.555,0.034
312.398,1086491370,0.072,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11720.435,0.003
312.43,1086491370,0.033,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11799.304,-0.038
312.462,1086491370,0.044,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11811.209,-0.066
312.495,1086491370,-0.06,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11731.848,-0.061
312.527,1086491370,0.028,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11689.653,-0.016
312.559,1086491370,0.013,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11698.083,0.052
312.592,1086491370,0.023,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11778.993,0.105
312.624,1086491370,-0.018,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11882.626,0.112
312.656,1086491370,0.013,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11829.856,0.074
312.688,1086491370,0.063,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11917.963,0.016
312.721,1086491370,0.016,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11689.709,-0.035
312.753,1086491370,-0.012,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11751.472,-0.059
312.785,1086491370,-0.035,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11711.441,-0.057
312.818,1086491370,-0.097,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11785.799,-0.052
312.85,1086491370,0.066,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11536.604,-0.073
312.882,1086491370,-0.058,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11498.917,-0.119
312.915,1086491370,-0.078,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11240.553,-0.148
312.947,1086491370,-0.052,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11564.458,-0.125
312.979,1086491370,0.07,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11416.707,-0.057
313.012,1086491370,-0.005,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11633.058,0.019
313.044,1086491370,0.046,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11668.969,0.072
313.076,1086491370,0.042,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,11837.44,0.093
313.108,1086491370,0.196,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12057.361,0.084
313.141,1086491370,0.088,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12278.715,0.056
313.173,1086491370,0.178,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12269.276,0.02
313.205,1086491370,0.075,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12406.045,-0.005
313.238,1086491370,0.079,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,12928.763,-0.013
313.27,1086491370,0.069,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,13271.431,-0.009
313.302,1086491370,-0.009,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,13258.922,-0.016
313.335,1086491370,0.03,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,13435.698,-0.032
313.367,1086491370,0.041,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,13789.987,-0.021
313.399,1086491370,-0.033,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14029.044,0.036
313.432,1086491370,-0.011,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14079.667,0.109
313.464,1086491370,0.054,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14295.272,0.158
313.496,1086491370,-0.04,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14578.613,0.156
313.529,1086491370,-0.021,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14720.607,0.104
313.561,1086491370,-0.065,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14691.109,0.021
313.593,1086491370,0.005,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14776.053,-0.068
313.625,1086491370,-0.034,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15095.77,-0.138
313.658,1086491370,0.039,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15134.818,-0.171
313.69,1086491370,-0.068,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15270.717,-0.158
313.722,1086491370,0.004,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,15110.524,-0.11
313.755,1086491370,-0.041,OPHYS_6_images_B,1008881178,Sst-IRES-Cre,14832.158,-0.052
